match_id,year,home_team,away_team,home_score,away_score,home_rank,away_rank,home_gdp,away_gdp,home_pop,away_pop,result
584,2002,Mexico,Ecuador,2.0,1.0,9.0,38.0,810666116401.915,27054197000.0,101548624.0,13138472.0,1
585,2002,Mexico,Italy,1.0,1.0,9.0,6.0,810666116401.915,1281746271196.04,101548624.0,57089824.0,0
586,2002,Ecuador,Croatia,1.0,0.0,38.0,19.0,27054197000.0,26757722428.6781,13138472.0,4302174.0,1
587,2002,Japan,Belgium,2.0,2.0,35.0,20.0,4182846045873.61,258383599375.177,127445000.0,10332785.0,0
588,2002,Russia,Tunisia,2.0,0.0,21.0,28.0,,23141616604.5242,,9971515.0,1
589,2002,Japan,Russia,1.0,0.0,35.0,21.0,4182846045873.61,,127445000.0,,1
590,2002,Tunisia,Belgium,1.0,1.0,28.0,20.0,23141616604.5242,258383599375.177,9971515.0,10332785.0,0
591,2002,Tunisia,Japan,0.0,2.0,28.0,35.0,23141616604.5242,4182846045873.61,9971515.0,127445000.0,-1
592,2002,Belgium,Russia,3.0,2.0,20.0,21.0,258383599375.177,,10332785.0,,1
593,2002,Germany,Paraguay,1.0,0.0,12.0,13.0,2102350798305.89,7196260656.84556,82488495.0,5261328.0,1
594,2002,Denmark,England,0.0,3.0,17.0,10.0,178788209558.311,1790536570743.41,5375931.0,59370479.0,-1
595,2002,Sweden,Senegal,1.0,2.0,16.0,68.0,267371907446.776,7006402319.75856,8924958.0,10466214.0,-1
596,2002,Spain,Republic of Ireland,1.0,1.0,7.0,18.0,708938227243.923,,41431558.0,,0
597,2002,Mexico,United States,0.0,2.0,9.0,24.0,810666116401.915,10929112955000.0,101548624.0,287625193.0,-1
598,2002,Brazil,Belgium,2.0,0.0,3.0,20.0,509795270685.19,258383599375.177,178503484.0,10332785.0,1
599,2002,Japan,Turkey,0.0,1.0,35.0,23.0,4182846045873.61,,127445000.0,,-1
600,2002,South Korea,Italy,2.0,1.0,42.0,6.0,650014391470.21,1281746271196.04,47644736.0,57089824.0,1
601,2002,England,Brazil,1.0,2.0,10.0,3.0,1790536570743.41,509795270685.19,59370479.0,178503484.0,-1
602,2002,Germany,United States,1.0,0.0,12.0,24.0,2102350798305.89,10929112955000.0,82488495.0,287625193.0,1
603,2002,Spain,South Korea,0.0,0.0,7.0,42.0,708938227243.923,650014391470.21,41431558.0,47644736.0,0
604,2002,Senegal,Turkey,0.0,1.0,68.0,23.0,7006402319.75856,,10466214.0,,-1
605,2002,Germany,South Korea,1.0,0.0,12.0,42.0,2102350798305.89,650014391470.21,82488495.0,47644736.0,1
606,2002,Brazil,Turkey,1.0,0.0,3.0,23.0,509795270685.19,,178503484.0,,1
607,2002,South Korea,Turkey,2.0,3.0,42.0,23.0,650014391470.21,,47644736.0,,-1
608,2002,Germany,Brazil,0.0,2.0,12.0,3.0,2102350798305.89,509795270685.19,82488495.0,178503484.0,-1
609,2006,Germany,Costa Rica,4.0,2.0,17.0,21.0,3046308753670.58,22715540324.3032,82376451.0,4321340.0,1
610,2006,Poland,Ecuador,0.0,2.0,22.0,38.0,345897630736.173,45690762000.0,38141267.0,14086131.0,-1
611,2006,Germany,Poland,1.0,0.0,17.0,22.0,3046308753670.58,345897630736.173,82376451.0,38141267.0,1
612,2006,Ecuador,Costa Rica,3.0,0.0,38.0,21.0,45690762000.0,22715540324.3032,14086131.0,4321340.0,1
613,2006,Ecuador,Germany,0.0,3.0,38.0,17.0,45690762000.0,3046308753670.58,14086131.0,82376451.0,-1
614,2006,Costa Rica,Poland,1.0,2.0,21.0,22.0,22715540324.3032,345897630736.173,4321340.0,38141267.0,-1
615,2006,England,Paraguay,1.0,0.0,9.0,30.0,2719558417663.29,13429430050.261,60846820.0,5505148.0,1
616,2006,Trinidad and Tobago,Sweden,0.0,0.0,50.0,14.0,18369361094.3886,422528394459.353,1297944.0,9080505.0,0
617,2006,England,Trinidad and Tobago,2.0,0.0,9.0,50.0,2719558417663.29,18369361094.3886,60846820.0,1297944.0,1
618,2006,Sweden,Paraguay,1.0,0.0,14.0,30.0,422528394459.353,13429430050.261,9080505.0,5505148.0,1
619,2006,Sweden,England,2.0,2.0,14.0,9.0,422528394459.353,2719558417663.29,9080505.0,60846820.0,0
620,2006,Paraguay,Trinidad and Tobago,2.0,0.0,30.0,50.0,13429430050.261,18369361094.3886,5505148.0,1297944.0,1
621,2006,Argentina,Ivory Coast,2.0,1.0,4.0,42.0,232557260817.308,,39622115.0,,1
622,2006,Serbia and Montenegro,Netherlands,0.0,1.0,47.0,3.0,,737593995289.411,,16346101.0,-1
623,2006,Argentina,Serbia and Montenegro,6.0,0.0,4.0,47.0,232557260817.308,,39622115.0,,1
624,2006,Netherlands,Ivory Coast,2.0,1.0,3.0,42.0,737593995289.411,,16346101.0,,1
625,2006,Netherlands,Argentina,0.0,0.0,3.0,4.0,737593995289.411,232557260817.308,16346101.0,39622115.0,0
626,2006,Ivory Coast,Serbia and Montenegro,3.0,2.0,42.0,47.0,,,,,1
627,2006,Mexico,Iran,3.0,1.0,7.0,19.0,1020265057882.01,265602187403.643,107253666.0,73392747.0,1
628,2006,Angola,Portugal,0.0,1.0,63.0,10.0,58653659979.711,208756449275.848,20015279.0,10522288.0,-1
629,2006,Mexico,Angola,0.0,0.0,7.0,63.0,1020265057882.01,58653659979.711,107253666.0,20015279.0,0
630,2006,Portugal,Iran,2.0,0.0,10.0,19.0,208756449275.848,265602187403.643,10522288.0,73392747.0,1
631,2006,Portugal,Mexico,2.0,1.0,10.0,7.0,208756449275.848,1020265057882.01,10522288.0,107253666.0,1
632,2006,Iran,Angola,1.0,1.0,19.0,63.0,265602187403.643,58653659979.711,73392747.0,20015279.0,0
633,2006,United States,Czech Republic,0.0,3.0,7.0,2.0,13815586948000.0,,298379912.0,,-1
634,2006,Italy,Ghana,2.0,0.0,12.0,50.0,1958563654385.64,20885037596.6963,58399861.0,23040702.0,1
635,2006,Czech Republic,Ghana,0.0,2.0,2.0,50.0,,20885037596.6963,,23040702.0,-1
636,2006,Italy,United States,1.0,1.0,12.0,7.0,1958563654385.64,13815586948000.0,58399861.0,298379912.0,0
637,2006,Czech Republic,Italy,0.0,2.0,2.0,12.0,,1958563654385.64,,58399861.0,-1
638,2006,Ghana,United States,2.0,1.0,50.0,7.0,20885037596.6963,13815586948000.0,23040702.0,298379912.0,1
639,2006,Australia,Japan,3.0,1.0,48.0,15.0,749708370332.989,4601663122649.92,20450966.0,127854000.0,1
640,2006,Brazil,Croatia,1.0,0.0,1.0,20.0,1107626711163.23,49583544860.0759,186653106.0,4311159.0,1
641,2006,Japan,Croatia,0.0,0.0,15.0,20.0,4601663122649.92,49583544860.0759,127854000.0,4311159.0,0
642,2006,Brazil,Australia,2.0,0.0,1.0,48.0,1107626711163.23,749708370332.989,186653106.0,20450966.0,1
643,2006,Japan,Brazil,1.0,4.0,15.0,1.0,4601663122649.92,1107626711163.23,127854000.0,186653106.0,-1
644,2006,Croatia,Australia,2.0,2.0,20.0,48.0,49583544860.0759,749708370332.989,4311159.0,20450966.0,0
645,2006,South Korea,Togo,2.0,1.0,29.0,56.0,1095175538508.19,3320907721.74508,48438292.0,6010668.0,1
646,2006,France,Switzerland,0.0,0.0,5.0,36.0,2317861544690.82,441634672196.523,63622342.0,7483934.0,0
647,2006,France,South Korea,1.0,1.0,5.0,29.0,2317861544690.82,1095175538508.19,63622342.0,48438292.0,0
648,2006,Togo,Switzerland,0.0,2.0,56.0,36.0,3320907721.74508,441634672196.523,6010668.0,7483934.0,-1
649,2006,Togo,France,0.0,2.0,56.0,5.0,3320907721.74508,2317861544690.82,6010668.0,63622342.0,-1
650,2006,Switzerland,South Korea,2.0,0.0,36.0,29.0,441634672196.523,1095175538508.19,7483934.0,48438292.0,1
651,2006,Spain,Ukraine,4.0,0.0,5.0,40.0,1261846683275.29,111884752475.248,44397319.0,47278694.0,1
652,2006,Tunisia,Saudi Arabia,2.0,2.0,28.0,33.0,34376664600.5898,376900133511.348,10346410.0,21459144.0,0
653,2006,Saudi Arabia,Ukraine,0.0,4.0,33.0,40.0,376900133511.348,111884752475.248,21459144.0,47278694.0,-1
654,2006,Spain,Tunisia,3.0,1.0,5.0,28.0,1261846683275.29,34376664600.5898,44397319.0,10346410.0,1
655,2006,Saudi Arabia,Spain,0.0,1.0,33.0,5.0,376900133511.348,1261846683275.29,21459144.0,44397319.0,-1
656,2006,Ukraine,Tunisia,1.0,0.0,40.0,28.0,111884752475.248,34376664600.5898,47278694.0,10346410.0,1
657,2006,Germany,Sweden,2.0,0.0,17.0,14.0,3046308753670.58,422528394459.353,82376451.0,9080505.0,1
658,2006,Argentina,Mexico,2.0,1.0,4.0,7.0,232557260817.308,1020265057882.01,39622115.0,107253666.0,1
659,2006,England,Ecuador,1.0,0.0,9.0,38.0,2719558417663.29,45690762000.0,60846820.0,14086131.0,1
660,2006,Portugal,Netherlands,1.0,0.0,10.0,3.0,208756449275.848,737593995289.411,10522288.0,16346101.0,1
661,2006,Italy,Australia,1.0,0.0,12.0,48.0,1958563654385.64,749708370332.989,58399861.0,20450966.0,1
662,2006,Switzerland,Ukraine,0.0,0.0,36.0,40.0,441634672196.523,111884752475.248,7483934.0,47278694.0,0
663,2006,Brazil,Ghana,3.0,0.0,1.0,50.0,1107626711163.23,20885037596.6963,186653106.0,23040702.0,1
664,2006,Spain,France,1.0,3.0,5.0,5.0,1261846683275.29,2317861544690.82,44397319.0,63622342.0,-1
665,2006,Germany,Argentina,1.0,1.0,17.0,4.0,3046308753670.58,232557260817.308,82376451.0,39622115.0,0
666,2006,Italy,Ukraine,3.0,0.0,12.0,40.0,1958563654385.64,111884752475.248,58399861.0,47278694.0,1
667,2006,England,Portugal,0.0,0.0,9.0,10.0,2719558417663.29,208756449275.848,60846820.0,10522288.0,0
668,2006,Brazil,France,0.0,1.0,1.0,5.0,1107626711163.23,2317861544690.82,186653106.0,63622342.0,-1
669,2006,Germany,Italy,0.0,2.0,17.0,12.0,3046308753670.58,1958563654385.64,82376451.0,58399861.0,-1
670,2006,Portugal,France,0.0,1.0,10.0,5.0,208756449275.848,2317861544690.82,10522288.0,63622342.0,-1
671,2006,Germany,Portugal,3.0,1.0,17.0,10.0,3046308753670.58,208756449275.848,82376451.0,10522288.0,1
672,2006,Italy,France,1.0,1.0,12.0,5.0,1958563654385.64,2317861544690.82,58399861.0,63622342.0,0
673,2010,South Africa,Mexico,1.0,1.0,81.0,17.0,417363822801.713,1105424238731.09,52344051.0,113623895.0,0
674,2010,Uruguay,France,0.0,0.0,21.0,7.0,41950361211.9581,2646230027988.34,3318580.0,65026211.0,0
675,2010,South Africa,Uruguay,0.0,3.0,81.0,21.0,417363822801.713,41950361211.9581,52344051.0,3318580.0,-1
676,2010,France,Mexico,0.0,2.0,7.0,17.0,2646230027988.34,1105424238731.09,65026211.0,113623895.0,-1
677,2010,Mexico,Uruguay,0.0,1.0,17.0,21.0,1105424238731.09,41950361211.9581,113623895.0,3318580.0,-1
678,2010,France,South Africa,1.0,2.0,7.0,81.0,2646230027988.34,417363822801.713,65026211.0,52344051.0,-1
679,2010,South Korea,Greece,2.0,0.0,49.0,12.0,1192830015737.68,296417644404.034,49554112.0,11121341.0,1
680,2010,Argentina,Nigeria,1.0,0.0,8.0,15.0,423627422092.49,366990417129.04,41288694.0,166642886.0,1
681,2010,Argentina,South Korea,4.0,1.0,8.0,49.0,423627422092.49,1192830015737.68,41288694.0,49554112.0,1
682,2010,Greece,Nigeria,2.0,1.0,12.0,15.0,296417644404.034,366990417129.04,11121341.0,166642886.0,1
683,2010,Nigeria,South Korea,2.0,2.0,15.0,49.0,366990417129.04,1192830015737.68,166642886.0,49554112.0,0
684,2010,Greece,Argentina,0.0,2.0,12.0,8.0,296417644404.034,423627422092.49,11121341.0,41288694.0,-1
685,2010,England,United States,1.0,1.0,9.0,14.0,2496740681057.14,15048964444000.0,62766365.0,309378227.0,0
686,2010,Algeria,Slovenia,0.0,1.0,31.0,33.0,177785053939.531,47793117240.9001,36188236.0,2048583.0,-1
687,2010,Slovenia,United States,2.0,2.0,33.0,14.0,47793117240.9001,15048964444000.0,2048583.0,309378227.0,0
688,2010,England,Algeria,0.0,0.0,9.0,31.0,2496740681057.14,177785053939.531,62766365.0,36188236.0,0
689,2010,Slovenia,England,0.0,1.0,33.0,9.0,47793117240.9001,2496740681057.14,2048583.0,62766365.0,-1
690,2010,United States,Algeria,1.0,0.0,14.0,31.0,15048964444000.0,177785053939.531,309378227.0,36188236.0,1
691,2010,Serbia,Ghana,0.0,1.0,19.0,27.0,43536629233.1424,32197655566.5347,7291436.0,25474995.0,-1
692,2010,Germany,Australia,4.0,0.0,6.0,23.0,3467093769666.67,1152566632022.13,81776930.0,22031750.0,1
693,2010,Germany,Serbia,0.0,1.0,6.0,19.0,3467093769666.67,43536629233.1424,81776930.0,7291436.0,-1
694,2010,Ghana,Australia,1.0,1.0,27.0,23.0,32197655566.5347,1152566632022.13,25474995.0,22031750.0,0
695,2010,Ghana,Germany,0.0,1.0,27.0,6.0,32197655566.5347,3467093769666.67,25474995.0,81776930.0,-1
696,2010,Australia,Serbia,2.0,1.0,23.0,19.0,1152566632022.13,43536629233.1424,22031750.0,7291436.0,1
697,2010,Netherlands,Denmark,2.0,0.0,3.0,26.0,852464982433.335,322345594075.47,16615394.0,5547683.0,1
698,2010,Japan,Cameroon,1.0,0.0,40.0,20.0,5759071769013.11,27507501821.0296,128070000.0,19668066.0,1
699,2010,Netherlands,Japan,1.0,0.0,3.0,40.0,852464982433.335,5759071769013.11,16615394.0,128070000.0,1
700,2010,Cameroon,Denmark,1.0,2.0,20.0,26.0,27507501821.0296,322345594075.47,19668066.0,5547683.0,-1
701,2010,Denmark,Japan,1.0,3.0,26.0,40.0,322345594075.47,5759071769013.11,5547683.0,128070000.0,-1
702,2010,Cameroon,Netherlands,1.0,2.0,20.0,3.0,27507501821.0296,852464982433.335,19668066.0,16615394.0,-1
703,2010,Italy,Paraguay,1.0,1.0,4.0,29.0,2144936254535.0,27260886405.2341,59819407.0,5737971.0,0
704,2010,New Zealand,Slovakia,1.0,1.0,79.0,36.0,146887902524.052,,4350700.0,,0
705,2010,Slovakia,Paraguay,0.0,2.0,36.0,29.0,,27260886405.2341,,5737971.0,-1
706,2010,Italy,New Zealand,1.0,1.0,4.0,79.0,2144936254535.0,146887902524.052,59819407.0,4350700.0,0
707,2010,Slovakia,Italy,3.0,2.0,36.0,4.0,,2144936254535.0,,59819407.0,1
708,2010,Paraguay,New Zealand,0.0,0.0,29.0,79.0,27260886405.2341,146887902524.052,5737971.0,4350700.0,0
709,2010,Ivory Coast,Portugal,0.0,0.0,22.0,5.0,,238443864993.217,,10573100.0,0
710,2010,Brazil,North Korea,2.0,1.0,2.0,85.0,2208838108484.35,,193701929.0,,1
711,2010,Brazil,Ivory Coast,3.0,1.0,2.0,22.0,2208838108484.35,,193701929.0,,1
712,2010,Portugal,North Korea,7.0,0.0,5.0,85.0,238443864993.217,,10573100.0,,1
713,2010,Portugal,Brazil,0.0,0.0,5.0,2.0,238443864993.217,2208838108484.35,10573100.0,193701929.0,0
714,2010,North Korea,Ivory Coast,0.0,3.0,85.0,22.0,,,,,-1
715,2010,Honduras,Chile,0.0,1.0,34.0,16.0,15839344591.9842,217051209238.534,8365878.0,17181464.0,-1
716,2010,Spain,Switzerland,0.0,1.0,1.0,18.0,1427989078916.67,598851028906.58,46576897.0,7824909.0,-1
717,2010,Chile,Switzerland,1.0,0.0,16.0,18.0,217051209238.534,598851028906.58,17181464.0,7824909.0,1
718,2010,Spain,Honduras,2.0,0.0,1.0,34.0,1427989078916.67,15839344591.9842,46576897.0,8365878.0,1
719,2010,Chile,Spain,1.0,2.0,16.0,1.0,217051209238.534,1427989078916.67,17181464.0,46576897.0,-1
720,2010,Switzerland,Honduras,0.0,0.0,18.0,34.0,598851028906.58,15839344591.9842,7824909.0,8365878.0,0
721,2010,Uruguay,South Korea,2.0,1.0,21.0,49.0,41950361211.9581,1192830015737.68,3318580.0,49554112.0,1
722,2010,United States,Ghana,1.0,2.0,14.0,27.0,15048964444000.0,32197655566.5347,309378227.0,25474995.0,-1
723,2010,Germany,England,4.0,1.0,6.0,9.0,3467093769666.67,2496740681057.14,81776930.0,62766365.0,1
724,2010,Argentina,Mexico,3.0,1.0,8.0,17.0,423627422092.49,1105424238731.09,41288694.0,113623895.0,1
725,2010,Netherlands,Slovakia,2.0,1.0,3.0,36.0,852464982433.335,,16615394.0,,1
726,2010,Brazil,Chile,3.0,0.0,2.0,16.0,2208838108484.35,217051209238.534,193701929.0,17181464.0,1
727,2010,Paraguay,Japan,0.0,0.0,29.0,40.0,27260886405.2341,5759071769013.11,5737971.0,128070000.0,0
728,2010,Spain,Portugal,1.0,0.0,1.0,5.0,1427989078916.67,238443864993.217,46576897.0,10573100.0,1
729,2010,Netherlands,Brazil,2.0,1.0,3.0,2.0,852464982433.335,2208838108484.35,16615394.0,193701929.0,1
730,2010,Uruguay,Ghana,1.0,1.0,21.0,27.0,41950361211.9581,32197655566.5347,3318580.0,25474995.0,0
731,2010,Argentina,Germany,0.0,4.0,8.0,6.0,423627422092.49,3467093769666.67,41288694.0,81776930.0,-1
732,2010,Paraguay,Spain,0.0,1.0,29.0,1.0,27260886405.2341,1427989078916.67,5737971.0,46576897.0,-1
733,2010,Uruguay,Netherlands,2.0,3.0,21.0,3.0,41950361211.9581,852464982433.335,3318580.0,16615394.0,-1
734,2010,Germany,Spain,0.0,1.0,6.0,1.0,3467093769666.67,1427989078916.67,81776930.0,46576897.0,-1
735,2010,Uruguay,Germany,2.0,3.0,21.0,6.0,41950361211.9581,3467093769666.67,3318580.0,81776930.0,-1
736,2010,Netherlands,Spain,0.0,1.0,3.0,1.0,852464982433.335,1427989078916.67,16615394.0,46576897.0,-1
737,2014,Brazil,Croatia,3.0,1.0,10.0,16.0,2456043766032.38,59606934500.9957,200085127.0,4201598.0,1
738,2014,Mexico,Cameroon,1.0,0.0,21.0,50.0,1364507717614.13,36386544706.0806,119784261.0,22059893.0,1
739,2014,Brazil,Mexico,0.0,0.0,10.0,21.0,2456043766032.38,1364507717614.13,200085127.0,119784261.0,0
740,2014,Cameroon,Croatia,0.0,4.0,50.0,16.0,36386544706.0806,59606934500.9957,22059893.0,4201598.0,-1
741,2014,Cameroon,Brazil,1.0,4.0,50.0,10.0,36386544706.0806,2456043766032.38,22059893.0,200085127.0,-1
742,2014,Croatia,Mexico,1.0,3.0,16.0,21.0,59606934500.9957,1364507717614.13,4201598.0,119784261.0,-1
743,2014,Spain,Netherlands,1.0,5.0,1.0,9.0,1380244561361.96,901556501756.467,46460733.0,16865008.0,-1
744,2014,Chile,Australia,3.0,1.0,15.0,56.0,259560978224.359,1474677007565.64,17864195.0,23475686.0,1
745,2014,Australia,Netherlands,2.0,3.0,56.0,9.0,1474677007565.64,901556501756.467,23475686.0,16865008.0,-1
746,2014,Spain,Chile,0.0,2.0,1.0,15.0,1380244561361.96,259560978224.359,46460733.0,17864195.0,-1
747,2014,Australia,Spain,0.0,3.0,56.0,1.0,1474677007565.64,1380244561361.96,23475686.0,46460733.0,-1
748,2014,Netherlands,Chile,2.0,0.0,9.0,15.0,901556501756.467,259560978224.359,16865008.0,17864195.0,1
749,2014,Colombia,Greece,3.0,0.0,4.0,12.0,381240864422.407,233911581521.062,46565429.0,10892413.0,1
750,2014,Ivory Coast,Japan,2.0,1.0,17.0,48.0,,4896994405353.29,,127276000.0,1
751,2014,Colombia,Ivory Coast,2.0,1.0,4.0,17.0,381240864422.407,,46565429.0,,1
752,2014,Japan,Greece,0.0,0.0,48.0,12.0,4896994405353.29,233911581521.062,127276000.0,10892413.0,0
753,2014,Japan,Colombia,1.0,4.0,48.0,4.0,4896994405353.29,381240864422.407,127276000.0,46565429.0,-1
754,2014,Greece,Ivory Coast,2.0,1.0,12.0,17.0,233911581521.062,,10892413.0,,1
755,2014,Uruguay,Costa Rica,1.0,3.0,6.0,32.0,61496186973.902,52016408854.2658,3356334.0,4767119.0,-1
756,2014,England,Italy,1.0,2.0,13.0,7.0,3085362169410.29,2173255507985.84,64620000.0,60320707.0,-1
757,2014,Uruguay,England,2.0,1.0,6.0,13.0,61496186973.902,3085362169410.29,3356334.0,64620000.0,1
758,2014,Italy,Costa Rica,0.0,1.0,7.0,32.0,2173255507985.84,52016408854.2658,60320707.0,4767119.0,-1
759,2014,Italy,Uruguay,0.0,1.0,7.0,6.0,2173255507985.84,61496186973.902,60320707.0,3356334.0,-1
760,2014,Costa Rica,England,0.0,0.0,32.0,13.0,52016408854.2658,3085362169410.29,4767119.0,64620000.0,0
761,2014,Switzerland,Ecuador,2.0,1.0,8.0,23.0,726537808338.0,102717794000.0,8188649.0,16035124.0,1
762,2014,France,Honduras,3.0,0.0,20.0,43.0,2861236112552.42,19756533971.8698,66312067.0,9063122.0,1
763,2014,Switzerland,France,2.0,5.0,8.0,20.0,726537808338.0,2861236112552.42,8188649.0,66312067.0,-1
764,2014,Honduras,Ecuador,1.0,2.0,43.0,23.0,19756533971.8698,102717794000.0,9063122.0,16035124.0,-1
765,2014,Honduras,Switzerland,0.0,3.0,43.0,8.0,19756533971.8698,726537808338.0,9063122.0,8188649.0,-1
766,2014,Ecuador,France,0.0,0.0,23.0,20.0,102717794000.0,2861236112552.42,16035124.0,66312067.0,0
767,2014,Argentina,Bosnia and Herzegovina,2.0,1.0,3.0,19.0,526319673731.638,18558734107.1478,43024071.0,3564829.0,1
768,2014,Iran,Nigeria,0.0,0.0,34.0,41.0,462284793280.825,574183763411.508,81502045.0,185896915.0,0
769,2014,Argentina,Iran,1.0,0.0,3.0,34.0,526319673731.638,462284793280.825,43024071.0,81502045.0,1
770,2014,Nigeria,Bosnia and Herzegovina,1.0,0.0,41.0,19.0,574183763411.508,18558734107.1478,185896915.0,3564829.0,1
771,2014,Nigeria,Argentina,2.0,3.0,41.0,3.0,574183763411.508,526319673731.638,185896915.0,43024071.0,-1
772,2014,Bosnia and Herzegovina,Iran,3.0,1.0,19.0,34.0,18558734107.1478,462284793280.825,3564829.0,81502045.0,1
773,2014,Germany,Portugal,4.0,0.0,2.0,5.0,3964870735760.77,230078616299.675,80982500.0,10401062.0,1
774,2014,Ghana,United States,1.0,2.0,24.0,14.0,54678533805.9064,17550680174000.0,28041592.0,319257560.0,-1
775,2014,Germany,Ghana,2.0,2.0,2.0,24.0,3964870735760.77,54678533805.9064,80982500.0,28041592.0,0
776,2014,United States,Portugal,2.0,2.0,14.0,5.0,17550680174000.0,230078616299.675,319257560.0,10401062.0,0
777,2014,United States,Germany,0.0,1.0,14.0,2.0,17550680174000.0,3964870735760.77,319257560.0,80982500.0,-1
778,2014,Portugal,Ghana,2.0,1.0,5.0,24.0,230078616299.675,54678533805.9064,10401062.0,28041592.0,1
779,2014,Belgium,Algeria,2.0,1.0,11.0,27.0,537987419164.351,238942664192.59,11209057.0,39205031.0,1
780,2014,Russia,South Korea,1.0,1.0,22.0,53.0,,1556252422020.44,,50746659.0,0
781,2014,Belgium,Russia,1.0,0.0,11.0,22.0,537987419164.351,,11209057.0,,1
782,2014,South Korea,Algeria,2.0,4.0,53.0,27.0,1556252422020.44,238942664192.59,50746659.0,39205031.0,-1
783,2014,South Korea,Belgium,0.0,1.0,53.0,11.0,1556252422020.44,537987419164.351,50746659.0,11209057.0,-1
784,2014,Algeria,Russia,1.0,1.0,27.0,22.0,238942664192.59,,39205031.0,,0
785,2014,Brazil,Chile,1.0,1.0,10.0,15.0,2456043766032.38,259560978224.359,200085127.0,17864195.0,0
786,2014,Colombia,Uruguay,2.0,0.0,4.0,6.0,381240864422.407,61496186973.902,46565429.0,3356334.0,1
787,2014,Netherlands,Mexico,2.0,1.0,9.0,21.0,901556501756.467,1364507717614.13,16865008.0,119784261.0,1
788,2014,Costa Rica,Greece,1.0,1.0,32.0,12.0,52016408854.2658,233911581521.062,4767119.0,10892413.0,0
789,2014,France,Nigeria,2.0,0.0,20.0,41.0,2861236112552.42,574183763411.508,66312067.0,185896915.0,1
790,2014,Germany,Algeria,2.0,1.0,2.0,27.0,3964870735760.77,238942664192.59,80982500.0,39205031.0,1
791,2014,Argentina,Switzerland,1.0,0.0,3.0,8.0,526319673731.638,726537808338.0,43024071.0,8188649.0,1
792,2014,Belgium,United States,2.0,1.0,11.0,14.0,537987419164.351,17550680174000.0,11209057.0,319257560.0,1
793,2014,France,Germany,0.0,1.0,20.0,2.0,2861236112552.42,3964870735760.77,66312067.0,80982500.0,-1
794,2014,Brazil,Colombia,2.0,1.0,10.0,4.0,2456043766032.38,381240864422.407,200085127.0,46565429.0,1
795,2014,Argentina,Belgium,1.0,0.0,3.0,11.0,526319673731.638,537987419164.351,43024071.0,11209057.0,1
796,2014,Netherlands,Costa Rica,0.0,0.0,9.0,32.0,901556501756.467,52016408854.2658,16865008.0,4767119.0,0
797,2014,Brazil,Germany,1.0,7.0,10.0,2.0,2456043766032.38,3964870735760.77,200085127.0,80982500.0,-1
798,2014,Netherlands,Argentina,0.0,0.0,9.0,3.0,901556501756.467,526319673731.638,16865008.0,43024071.0,0
799,2014,Brazil,Netherlands,0.0,3.0,10.0,9.0,2456043766032.38,901556501756.467,200085127.0,16865008.0,-1
800,2014,Germany,Argentina,1.0,0.0,2.0,3.0,3964870735760.77,526319673731.638,80982500.0,43024071.0,1
801,2018,Russia,Saudi Arabia,5.0,0.0,62.0,65.0,,886564800000.0,,30196281.0,1
802,2018,Egypt,Uruguay,0.0,1.0,30.0,22.0,,65344577415.7535,,3394534.0,-1
803,2018,Russia,Egypt,3.0,1.0,62.0,30.0,,,,,1
804,2018,Uruguay,Saudi Arabia,1.0,0.0,22.0,65.0,65344577415.7535,886564800000.0,3394534.0,30196281.0,1
805,2018,Uruguay,Russia,3.0,0.0,22.0,62.0,65344577415.7535,,3394534.0,,1
806,2018,Saudi Arabia,Egypt,2.0,1.0,65.0,30.0,886564800000.0,,30196281.0,,1
807,2018,Morocco,Iran,0.0,1.0,39.0,34.0,127341147581.818,411903303606.044,35839760.0,86117998.0,-1
808,2018,Portugal,Spain,3.0,3.0,3.0,6.0,242092894542.888,1431642809327.06,10283822.0,46782011.0,0
809,2018,Portugal,Morocco,1.0,0.0,3.0,39.0,242092894542.888,127341147581.818,10283822.0,35839760.0,1
810,2018,Iran,Spain,0.0,1.0,34.0,6.0,411903303606.044,1431642809327.06,86117998.0,46782011.0,-1
811,2018,Iran,Portugal,1.0,1.0,34.0,3.0,411903303606.044,242092894542.888,86117998.0,10283822.0,0
812,2018,Spain,Morocco,2.0,2.0,6.0,39.0,1431642809327.06,127341147581.818,46782011.0,35839760.0,0
813,2018,France,Australia,2.0,1.0,9.0,36.0,2781576320884.39,1433144978761.67,67158348.0,24963258.0,1
814,2018,Peru,Denmark,0.0,1.0,11.0,12.0,222597009739.235,355293374912.393,31897584.0,5793636.0,-1
815,2018,Denmark,Australia,1.0,1.0,12.0,36.0,355293374912.393,1433144978761.67,5793636.0,24963258.0,0
816,2018,France,Peru,1.0,0.0,9.0,11.0,2781576320884.39,222597009739.235,67158348.0,31897584.0,1
817,2018,Denmark,France,0.0,0.0,12.0,9.0,355293374912.393,2781576320884.39,5793636.0,67158348.0,0
818,2018,Australia,Peru,0.0,2.0,36.0,11.0,1433144978761.67,222597009739.235,24963258.0,31897584.0,-1
819,2018,Argentina,Iceland,1.0,1.0,4.0,20.0,524819892360.176,26677652544.3499,44654882.0,352721.0,0
820,2018,Croatia,Nigeria,2.0,0.0,15.0,51.0,61667925219.0755,421739251509.08,3988775.0,204938755.0,1
821,2018,Argentina,Croatia,0.0,3.0,4.0,15.0,524819892360.176,61667925219.0755,44654882.0,3988775.0,-1
