match_id,year,stage,home_team,away_team,home_score,away_score,home_rank,away_rank,result,home_gdp,home_pop,away_gdp,away_pop
425,1990,Semifinals,Argentina,Italy,1.0,1.0,4.0,1.0,0,338751144000.0,33036000.0,1475485264658.0,56742886.0
424,1990,Quarterfinals,Cameroon,England,2.0,3.0,12.0,12.0,-1,22937075350.0,11884495.0,1505692217023.0,57493307.0
423,1990,Quarterfinals,Czechoslovakia,West Germany,0.0,1.0,6.0,12.0,-1,146168289492.0,10309514.0,2015547584054.0,79380394.0
422,1990,Quarterfinals,Republic of Ireland,Italy,0.0,1.0,12.0,1.0,-1,66087471600.0,3508200.0,1475485264658.0,56742886.0
420,1990,Round of 16,England,Belgium,1.0,0.0,12.0,58.0,1,1505692217023.0,57493307.0,273278725720.0,9969310.0
418,1990,Round of 16,Italy,Uruguay,2.0,0.0,1.0,2.0,1,1475485264658.0,56742886.0,32048550000.0,3110000.0
417,1990,Round of 16,Republic of Ireland,Romania,0.0,0.0,12.0,53.0,0,66087471600.0,3508200.0,127957828220.0,22865945.0
416,1990,Round of 16,West Germany,Netherlands,2.0,1.0,12.0,54.0,1,2015547584054.0,79380394.0,411390797650.0,14951510.0
415,1990,Round of 16,Brazil,Argentina,0.0,1.0,7.0,4.0,-1,1185475140000.0,151170000.0,338751144000.0,33036000.0
414,1990,Round of 16,Czechoslovakia,Costa Rica,4.0,1.0,6.0,12.0,1,146168289492.0,10309514.0,22906633225.0,3027175.0
413,1990,Round of 16,Cameroon,Colombia,2.0,1.0,12.0,12.0,1,22937075350.0,11884495.0,253538201000.0,32957000.0
419,1990,Round of 16,Spain,Yugoslavia,1.0,2.0,50.0,10.0,-1,756125026334.9999,39350769.0,207144000000.0,23016000.0
466,1994,Round of 16,Spain,Switzerland,3.0,0.0,6.0,8.0,1,820138252538.8351,39670120.0,250752170381.1229,7078630.0
465,1994,Round of 16,Germany,Belgium,3.0,2.0,1.0,26.0,1,2283952741453.933,81163760.0,290433139451.90906,10117330.0
463,1994,Group Stage,Belgium,Saudi Arabia,0.0,1.0,26.0,36.0,-1,290433139451.90906,10117330.0,336457989306.87756,18012700.0
462,1994,Group Stage,Saudi Arabia,Morocco,2.0,1.0,36.0,28.0,1,336457989306.87756,18012700.0,118651283231.02892,26597090.0
459,1994,Group Stage,Belgium,Morocco,1.0,0.0,26.0,28.0,1,290433139451.90906,10117330.0,118651283231.02892,26597090.0
460,1994,Group Stage,Netherlands,Saudi Arabia,2.0,1.0,3.0,36.0,1,457377474350.8904,15385640.0,336457989306.87756,18012700.0
467,1994,Round of 16,Saudi Arabia,Sweden,1.0,3.0,36.0,10.0,-1,336457989306.87756,18012700.0,241524292876.94257,8780800.0
458,1994,Group Stage,Republic of Ireland,Norway,0.0,0.0,11.0,5.0,0,78958773531.57642,3588250.0,162645054657.5238,4338030.0
457,1994,Group Stage,Italy,Mexico,1.0,1.0,7.0,17.0,0,1573414701077.2815,56867140.0,972991963473.1648,90755640.0
461,1994,Group Stage,Belgium,Netherlands,1.0,0.0,26.0,3.0,1,290433139451.90906,10117330.0,457377474350.8904,15385640.0
468,1994,Round of 16,Romania,Argentina,3.0,2.0,18.0,9.0,1,123373703770.20164,22733020.0,472926744735.6559,34847360.0
472,1994,Round of 16,Mexico,Bulgaria,1.0,1.0,17.0,23.0,0,972991963473.1648,90755640.0,68680749482.13623,8363160.0
470,1994,Round of 16,Brazil,United States,1.0,0.0,2.0,21.0,1,1391783946533.5432,161540650.0,10211204349910.549,263126000.0
471,1994,Round of 16,Nigeria,Italy,1.0,2.0,15.0,7.0,-1,193990919621.50955,106570580.0,1573414701077.2815,56867140.0
473,1994,Quarterfinals,Italy,Spain,2.0,1.0,7.0,6.0,1,1573414701077.2815,56867140.0,820138252538.8351,39670120.0
474,1994,Quarterfinals,Netherlands,Brazil,2.0,3.0,3.0,2.0,-1,457377474350.8904,15385640.0,1391783946533.5432,161540650.0
475,1994,Quarterfinals,Bulgaria,Germany,2.0,1.0,23.0,1.0,1,68680749482.13623,8363160.0,2283952741453.933,81163760.0
476,1994,Quarterfinals,Romania,Sweden,2.0,2.0,18.0,10.0,0,123373703770.20164,22733020.0,241524292876.94257,8780800.0
477,1994,Semifinals,Bulgaria,Italy,1.0,2.0,23.0,7.0,-1,68680749482.13623,8363160.0,1573414701077.2815,56867140.0
478,1994,Semifinals,Sweden,Brazil,0.0,1.0,10.0,2.0,-1,241524292876.94257,8780800.0,1391783946533.5432,161540650.0
479,1994,Third Place Match,Sweden,Bulgaria,4.0,0.0,10.0,23.0,1,241524292876.94257,8780800.0,68680749482.13623,8363160.0
480,1994,Final,Brazil,Italy,0.0,0.0,2.0,7.0,0,1391783946533.5432,161540650.0,1573414701077.2815,56867140.0
456,1994,Group Stage,Mexico,Republic of Ireland,2.0,1.0,17.0,11.0,1,972991963473.1648,90755640.0,78958773531.57642,3588250.0
469,1994,Round of 16,Netherlands,Republic of Ireland,2.0,0.0,3.0,11.0,1,457377474350.8904,15385640.0,78958773531.57642,3588250.0
455,1994,Group Stage,Italy,Norway,1.0,0.0,7.0,5.0,1,1573414701077.2815,56867140.0,162645054657.5238,4338030.0
464,1994,Group Stage,Morocco,Netherlands,1.0,2.0,28.0,3.0,-1,118651283231.02892,26597090.0,457377474350.8904,15385640.0
453,1994,Group Stage,Italy,Republic of Ireland,0.0,1.0,7.0,11.0,-1,1573414701077.2815,56867140.0,78958773531.57642,3588250.0
429,1994,Group Stage,United States,Switzerland,1.0,1.0,21.0,8.0,0,10211204349910.549,263126000.0,250752170381.1229,7078630.0
430,1994,Group Stage,Colombia,Romania,1.0,3.0,20.0,18.0,-1,300636176526.99554,35587270.0,123373703770.20164,22733020.0
431,1994,Group Stage,Romania,Switzerland,1.0,4.0,18.0,8.0,-1,123373703770.20164,22733020.0,250752170381.1229,7078630.0
432,1994,Group Stage,United States,Colombia,2.0,1.0,21.0,20.0,1,10211204349910.549,263126000.0,300636176526.99554,35587270.0
433,1994,Group Stage,Switzerland,Colombia,0.0,2.0,8.0,20.0,-1,250752170381.1229,7078630.0,300636176526.99554,35587270.0
434,1994,Group Stage,United States,Romania,0.0,1.0,21.0,18.0,-1,10211204349910.549,263126000.0,123373703770.20164,22733020.0
436,1994,Group Stage,Brazil,Russia,2.0,0.0,2.0,13.0,1,1391783946533.5432,161540650.0,1297672588197.074,148411500.0
437,1994,Group Stage,Brazil,Cameroon,3.0,0.0,2.0,29.0,1,1391783946533.5432,161540650.0,21685984488.89787,13422890.0
438,1994,Group Stage,Sweden,Russia,3.0,1.0,10.0,13.0,1,241524292876.94257,8780800.0,1297672588197.074,148411500.0
439,1994,Group Stage,Russia,Cameroon,6.0,1.0,13.0,29.0,1,1297672588197.074,148411500.0,21685984488.89787,13422890.0
440,1994,Group Stage,Brazil,Sweden,1.0,1.0,2.0,10.0,0,1391783946533.5432,161540650.0,241524292876.94257,8780800.0
441,1994,Group Stage,Germany,Bolivia,1.0,0.0,1.0,55.0,1,2283952741453.933,81163760.0,27129138036.065887,7205290.0
435,1994,Group Stage,Cameroon,Sweden,2.0,2.0,29.0,10.0,0,21685984488.89787,13422890.0,241524292876.94257,8780800.0
443,1994,Group Stage,Germany,Spain,1.0,1.0,1.0,6.0,0,2283952741453.933,81163760.0,820138252538.8351,39670120.0
442,1994,Group Stage,Spain,South Korea,2.0,2.0,6.0,42.0,0,820138252538.8351,39670120.0,791073887356.4005,44642000.0
452,1994,Group Stage,Greece,Nigeria,0.0,2.0,32.0,15.0,-1,173829072441.29288,10393810.0,193990919621.50955,106570580.0
451,1994,Group Stage,Argentina,Bulgaria,0.0,2.0,9.0,23.0,-1,472926744735.6559,34847360.0,68680749482.13623,8363160.0
450,1994,Group Stage,Bulgaria,Greece,4.0,0.0,23.0,32.0,1,68680749482.13623,8363160.0,173829072441.29288,10393810.0
448,1994,Group Stage,Nigeria,Bulgaria,3.0,0.0,15.0,23.0,1,193990919621.50955,106570580.0,68680749482.13623,8363160.0
449,1994,Group Stage,Argentina,Nigeria,2.0,1.0,9.0,15.0,1,472926744735.6559,34847360.0,193990919621.50955,106570580.0
446,1994,Group Stage,Germany,South Korea,3.0,2.0,1.0,42.0,1,2283952741453.933,81163760.0,791073887356.4005,44642000.0
445,1994,Group Stage,Bolivia,Spain,1.0,3.0,55.0,6.0,-1,27129138036.065887,7205290.0,820138252538.8351,39670120.0
454,1994,Group Stage,Norway,Mexico,1.0,0.0,5.0,17.0,1,162645054657.5238,4338030.0,972991963473.1648,90755640.0
444,1994,Group Stage,South Korea,Bolivia,0.0,0.0,42.0,55.0,0,791073887356.4005,44642000.0,27129138036.065887,7205290.0
447,1994,Group Stage,Argentina,Greece,4.0,0.0,9.0,32.0,1,472926744735.6559,34847360.0,173829072441.29288,10393810.0
527,1998,Group Stage,Argentina,Croatia,1.0,0.0,17.0,16.0,1,554567065629.1992,36518410.0,54840832953.29125,4395690.0
523,1998,Group Stage,Argentina,Japan,1.0,0.0,17.0,9.0,1,554567065629.1992,36518410.0,4111244968374.172,126273770.0
526,1998,Group Stage,Argentina,Jamaica,5.0,0.0,17.0,33.0,1,554567065629.1992,36518410.0,16799001848.872437,2611520.0
525,1998,Group Stage,Japan,Croatia,0.0,1.0,9.0,16.0,-1,4111244968374.172,126273770.0,54840832953.29125,4395690.0
524,1998,Group Stage,Jamaica,Croatia,1.0,3.0,33.0,16.0,-1,16799001848.872437,2611520.0,54840832953.29125,4395690.0
522,1998,Group Stage,Romania,Tunisia,1.0,1.0,11.0,19.0,0,144240921812.4769,22511380.0,64700488755.18304,9316580.0
516,1998,Group Stage,United States,FR Yugoslavia,0.0,1.0,12.0,8.0,-1,11881792591151.297,275854000.0,50248496842.99423,7609130.0
520,1998,Group Stage,Romania,England,2.0,1.0,11.0,5.0,1,144240921812.4769,22511380.0,1766619843236.341,58735820.0
519,1998,Group Stage,Colombia,Tunisia,1.0,0.0,15.0,19.0,1,335365602158.4882,37837720.0,64700488755.18304,9316580.0
518,1998,Group Stage,Romania,Colombia,1.0,0.0,11.0,15.0,1,144240921812.4769,22511380.0,335365602158.4882,37837720.0
517,1998,Group Stage,England,Tunisia,2.0,0.0,5.0,19.0,1,1766619843236.341,58735820.0,64700488755.18304,9316580.0
528,1998,Group Stage,Japan,Jamaica,1.0,2.0,9.0,33.0,-1,4111244968374.172,126273770.0,16799001848.872437,2611520.0
521,1998,Group Stage,Colombia,England,0.0,2.0,15.0,5.0,-1,335365602158.4882,37837720.0,1766619843236.341,58735820.0
529,1998,Round of 16,Italy,Norway,1.0,0.0,14.0,10.0,1,1744897484426.9824,56930460.0,216978672214.0753,4432050.0
542,1998,Semifinals,France,Croatia,2.0,1.0,6.0,16.0,1,1882050252245.6167,60085100.0,54840832953.29125,4395690.0
531,1998,Round of 16,France,Paraguay,1.0,0.0,6.0,30.0,1,1882050252245.6167,60085100.0,27958223833.485195,5253410.0
532,1998,Round of 16,Nigeria,Denmark,1.0,4.0,67.0,24.0,-1,239844518352.63947,118391170.0,192859233763.039,5303980.0
533,1998,Round of 16,Germany,Mexico,2.0,1.0,2.0,4.0,1,2535903730461.11,81462820.0,1105636694970.239,96051470.0
534,1998,Round of 16,Netherlands,FR Yugoslavia,2.0,1.0,25.0,8.0,1,545041097783.4082,15712420.0,50248496842.99423,7609130.0
535,1998,Round of 16,Romania,Croatia,0.0,1.0,11.0,16.0,-1,144240921812.4769,22511380.0,54840832953.29125,4395690.0
536,1998,Round of 16,Argentina,England,2.0,2.0,17.0,5.0,0,554567065629.1992,36518410.0,1766619843236.341,58735820.0
537,1998,Quarterfinals,Italy,France,0.0,0.0,14.0,6.0,0,1744897484426.9824,56930460.0,1882050252245.6167,60085100.0
538,1998,Quarterfinals,Brazil,Denmark,3.0,2.0,1.0,24.0,1,1617675927767.2366,171744070.0,192859233763.039,5303980.0
539,1998,Quarterfinals,Netherlands,Argentina,2.0,1.0,25.0,17.0,1,545041097783.4082,15712420.0,554567065629.1992,36518410.0
540,1998,Quarterfinals,Germany,Croatia,0.0,3.0,2.0,16.0,-1,2535903730461.11,81462820.0,54840832953.29125,4395690.0
541,1998,Semifinals,Brazil,Netherlands,1.0,1.0,1.0,25.0,0,1617675927767.2366,171744070.0,545041097783.4082,15712420.0
514,1998,Group Stage,United States,Iran,1.0,2.0,12.0,47.0,-1,11881792591151.297,275854000.0,541099722937.8249,63971980.0
543,1998,Third Place Match,Netherlands,Croatia,1.0,2.0,25.0,16.0,-1,545041097783.4082,15712420.0,54840832953.29125,4395690.0
544,1998,Final,Brazil,France,0.0,3.0,1.0,6.0,-1,1617675927767.2366,171744070.0,1882050252245.6167,60085100.0
530,1998,Round of 16,Brazil,Chile,4.0,1.0,1.0,7.0,1,1617675927767.2366,171744070.0,227977540262.44885,14940000.0
513,1998,Group Stage,Germany,FR Yugoslavia,2.0,2.0,2.0,8.0,0,2535903730461.11,81462820.0,50248496842.99423,7609130.0
515,1998,Group Stage,Germany,Iran,2.0,0.0,2.0,47.0,1,2535903730461.11,81462820.0,541099722937.8249,63971980.0
511,1998,Group Stage,FR Yugoslavia,Iran,1.0,0.0,8.0,47.0,1,50248496842.99423,7609130.0,541099722937.8249,63971980.0
512,1998,Group Stage,Germany,United States,2.0,0.0,2.0,12.0,1,2535903730461.11,81462820.0,11881792591151.297,275854000.0
482,1998,Group Stage,Morocco,Norway,2.0,2.0,13.0,10.0,0,132709007464.13107,28061720.0,216978672214.0753,4432050.0
483,1998,Group Stage,Scotland,Norway,1.0,1.0,37.0,10.0,0,1766619843236.341,58735820.0,216978672214.0753,4432050.0
484,1998,Group Stage,Brazil,Morocco,3.0,0.0,1.0,13.0,1,1617675927767.2366,171744070.0,132709007464.13107,28061720.0
485,1998,Group Stage,Scotland,Morocco,0.0,3.0,37.0,13.0,-1,1766619843236.341,58735820.0,132709007464.13107,28061720.0
486,1998,Group Stage,Brazil,Norway,1.0,2.0,1.0,10.0,-1,1617675927767.2366,171744070.0,216978672214.0753,4432050.0
487,1998,Group Stage,Italy,Chile,2.0,2.0,14.0,7.0,0,1744897484426.9824,56930460.0,227977540262.44885,14940000.0
488,1998,Group Stage,Cameroon,Austria,1.0,1.0,49.0,27.0,0,27818636535.470055,15059740.0,259776336297.7129,8023650.0
489,1998,Group Stage,Chile,Austria,1.0,1.0,7.0,27.0,0,227977540262.44885,14940000.0,259776336297.7129,8023650.0
490,1998,Group Stage,Italy,Cameroon,3.0,0.0,14.0,49.0,1,1744897484426.9824,56930460.0,27818636535.470055,15059740.0
491,1998,Group Stage,Italy,Austria,2.0,1.0,14.0,27.0,1,1744897484426.9824,56930460.0,259776336297.7129,8023650.0
492,1998,Group Stage,Chile,Cameroon,1.0,1.0,7.0,49.0,0,227977540262.44885,14940000.0,27818636535.470055,15059740.0
493,1998,Group Stage,Saudi Arabia,Denmark,0.0,1.0,32.0,24.0,-1,436367193703.54816,19558460.0,192859233763.039,5303980.0
494,1998,Group Stage,France,South Africa,3.0,0.0,6.0,36.0,1,1882050252245.6167,60085100.0,320149758388.33844,45577490.0
495,1998,Group Stage,South Africa,Denmark,1.0,1.0,36.0,24.0,0,320149758388.33844,45577490.0,192859233763.039,5303980.0
481,1998,Group Stage,Brazil,Scotland,2.0,1.0,1.0,37.0,1,1617675927767.2366,171744070.0,1766619843236.341,58735820.0
497,1998,Group Stage,France,Denmark,2.0,1.0,6.0,24.0,1,1882050252245.6167,60085100.0,192859233763.039,5303980.0
496,1998,Group Stage,France,Saudi Arabia,4.0,0.0,6.0,32.0,1,1882050252245.6167,60085100.0,436367193703.54816,19558460.0
509,1998,Group Stage,Netherlands,Mexico,2.0,2.0,25.0,4.0,0,545041097783.4082,15712420.0,1105636694970.239,96051470.0
508,1998,Group Stage,Netherlands,South Korea,5.0,0.0,25.0,20.0,1,545041097783.4082,15712420.0,908368099519.2588,46287000.0
507,1998,Group Stage,Belgium,Mexico,2.0,2.0,41.0,4.0,0,321240209602.1047,10204340.0,1105636694970.239,96051470.0
506,1998,Group Stage,Netherlands,Belgium,0.0,0.0,25.0,41.0,0,545041097783.4082,15712420.0,321240209602.1047,10204340.0
505,1998,Group Stage,South Korea,Mexico,1.0,3.0,20.0,4.0,-1,908368099519.2588,46287000.0,1105636694970.239,96051470.0
510,1998,Group Stage,Belgium,South Korea,1.0,1.0,41.0,20.0,0,321240209602.1047,10204340.0,908368099519.2588,46287000.0
503,1998,Group Stage,Nigeria,Paraguay,1.0,3.0,67.0,30.0,-1,239844518352.63947,118391170.0,27958223833.485195,5253410.0
502,1998,Group Stage,Spain,Paraguay,0.0,0.0,23.0,30.0,0,976805848345.8472,40222830.0,27958223833.485195,5253410.0
501,1998,Group Stage,Nigeria,Bulgaria,1.0,0.0,67.0,38.0,1,239844518352.63947,118391170.0,67715865835.42529,8136890.0
500,1998,Group Stage,Spain,Nigeria,2.0,3.0,23.0,67.0,-1,976805848345.8472,40222830.0,239844518352.63947,118391170.0
499,1998,Group Stage,Paraguay,Bulgaria,0.0,0.0,30.0,38.0,0,27958223833.485195,5253410.0,67715865835.42529,8136890.0
498,1998,Group Stage,South Africa,Saudi Arabia,2.0,2.0,36.0,32.0,0,320149758388.33844,45577490.0,436367193703.54816,19558460.0
504,1998,Group Stage,Spain,Bulgaria,6.0,1.0,23.0,38.0,1,976805848345.8472,40222830.0,67715865835.42529,8136890.0
591,2002,Group Stage,Tunisia,Japan,0.0,2.0,28.0,35.0,-1,76877528751.27873,9710830.0,4226575817549.0127,127324140.0
590,2002,Group Stage,Tunisia,Belgium,1.0,1.0,28.0,20.0,0,76877528751.27873,9710830.0,355705506321.4167,10334360.0
589,2002,Group Stage,Japan,Russia,1.0,0.0,35.0,21.0,1,4226575817549.0127,127324140.0,1781424835793.516,145310020.0
588,2002,Group Stage,Russia,Tunisia,2.0,0.0,21.0,28.0,1,1781424835793.516,145310020.0,76877528751.27873,9710830.0
587,2002,Group Stage,Japan,Belgium,2.0,2.0,35.0,20.0,0,4226575817549.0127,127324140.0,355705506321.4167,10334360.0
584,2002,Group Stage,Mexico,Ecuador,2.0,1.0,9.0,38.0,1,1275457990350.314,100862570.0,94404510215.47723,12827210.0
585,2002,Group Stage,Mexico,Italy,1.0,1.0,9.0,6.0,0,1275457990350.314,100862570.0,1929301842835.1577,57113640.0
583,2002,Group Stage,Italy,Croatia,1.0,2.0,6.0,19.0,-1,1929301842835.1577,57113640.0,61317063157.44551,4175819.999999999
582,2002,Group Stage,Italy,Ecuador,2.0,0.0,6.0,38.0,1,1929301842835.1577,57113640.0,94404510215.47723,12827210.0
581,2002,Group Stage,Croatia,Mexico,0.0,1.0,19.0,9.0,-1,61317063157.44551,4175819.999999999,1275457990350.314,100862570.0
592,2002,Group Stage,Belgium,Russia,3.0,2.0,20.0,21.0,1,355705506321.4167,10334360.0,1781424835793.516,145310020.0
580,2002,Group Stage,Nigeria,England,0.0,0.0,40.0,10.0,0,344836480214.8,132165340.0,1983994387966.6548,59630800.0
586,2002,Group Stage,Ecuador,Croatia,1.0,0.0,38.0,19.0,1,94404510215.47723,12827210.0,61317063157.44551,4175819.999999999
593,2002,Round of 16,Germany,Paraguay,1.0,0.0,12.0,13.0,1,2822441757886.928,81594850.0,31664873670.91009,5683440.0
601,2002,Quarterfinals,England,Brazil,1.0,2.0,10.0,3.0,-1,1983994387966.6548,59630800.0,1861742324605.168,181720820.0
595,2002,Round of 16,Sweden,Senegal,1.0,2.0,16.0,68.0,-1,317463789531.6034,8925100.0,21289208377.912388,10863980.0
596,2002,Round of 16,Spain,Republic of Ireland,1.0,1.0,7.0,18.0,0,1191323482591.211,41432550.0,169226176804.2285,3934320.0
597,2002,Round of 16,Mexico,United States,0.0,2.0,9.0,24.0,-1,1275457990350.314,100862570.0,13307343355773.19,287625000.0
598,2002,Round of 16,Brazil,Belgium,2.0,0.0,3.0,20.0,1,1861742324605.168,181720820.0,355705506321.4167,10334360.0
599,2002,Round of 16,Japan,Turkey,0.0,1.0,35.0,23.0,-1,4226575817549.0127,127324140.0,796073298038.8536,67728130.0
600,2002,Round of 16,South Korea,Italy,2.0,1.0,42.0,6.0,1,1203066619635.484,47645000.0,1929301842835.1577,57113640.0
602,2002,Quarterfinals,Germany,United States,1.0,0.0,12.0,24.0,1,2822441757886.928,81594850.0,13307343355773.19,287625000.0
603,2002,Quarterfinals,Spain,South Korea,0.0,0.0,7.0,42.0,0,1191323482591.211,41432550.0,1203066619635.484,47645000.0
604,2002,Quarterfinals,Senegal,Turkey,0.0,1.0,68.0,23.0,-1,21289208377.912388,10863980.0,796073298038.8536,67728130.0
605,2002,Semifinals,Germany,South Korea,1.0,0.0,12.0,42.0,1,2822441757886.928,81594850.0,1203066619635.484,47645000.0
606,2002,Semifinals,Brazil,Turkey,1.0,0.0,3.0,23.0,1,1861742324605.168,181720820.0,796073298038.8536,67728130.0
607,2002,Third Place Match,South Korea,Turkey,2.0,3.0,42.0,23.0,-1,1203066619635.484,47645000.0,796073298038.8536,67728130.0
608,2002,Final,Germany,Brazil,0.0,2.0,12.0,3.0,-1,2822441757886.928,81594850.0,1861742324605.168,181720820.0
578,2002,Group Stage,Argentina,England,0.0,1.0,2.0,10.0,-1,460558548158.53595,38079140.0,1983994387966.6548,59630800.0
594,2002,Round of 16,Denmark,England,0.0,3.0,17.0,10.0,-1,213517278665.5893,5377000.0,1983994387966.6548,59630800.0
577,2002,Group Stage,Sweden,Nigeria,2.0,1.0,16.0,40.0,1,317463789531.6034,8925100.0,344836480214.8,132165340.0
579,2002,Group Stage,Sweden,Argentina,1.0,1.0,16.0,2.0,0,317463789531.6034,8925100.0,460558548158.53595,38079140.0
575,2002,Group Stage,Argentina,Nigeria,1.0,0.0,2.0,40.0,1,460558548158.53595,38079140.0,344836480214.8,132165340.0
546,2002,Group Stage,Uruguay,Denmark,1.0,2.0,22.0,17.0,-1,37250865917.35548,3267740.0,213517278665.5893,5377000.0
547,2002,Group Stage,Denmark,Senegal,1.0,1.0,17.0,68.0,0,213517278665.5893,5377000.0,21289208377.912388,10863980.0
548,2002,Group Stage,France,Uruguay,0.0,0.0,1.0,22.0,0,2107316688787.8132,61702650.0,37250865917.35548,3267740.0
549,2002,Group Stage,Denmark,France,2.0,0.0,17.0,1.0,1,213517278665.5893,5377000.0,2107316688787.8132,61702650.0
550,2002,Group Stage,Senegal,Uruguay,3.0,3.0,68.0,22.0,0,21289208377.912388,10863980.0,37250865917.35548,3267740.0
551,2002,Group Stage,Paraguay,South Africa,2.0,2.0,13.0,33.0,0,31664873670.91009,5683440.0,396137568095.6238,48479690.0
552,2002,Group Stage,Spain,Slovenia,3.0,1.0,7.0,27.0,1,1191323482591.211,41432550.0,45659924092.578705,2009210.0
553,2002,Group Stage,Spain,Paraguay,3.0,1.0,7.0,13.0,1,1191323482591.211,41432550.0,31664873670.91009,5683440.0
554,2002,Group Stage,South Africa,Slovenia,1.0,0.0,33.0,27.0,1,396137568095.6238,48479690.0,45659924092.578705,2009210.0
555,2002,Group Stage,South Africa,Spain,2.0,3.0,33.0,7.0,-1,396137568095.6238,48479690.0,1191323482591.211,41432550.0
556,2002,Group Stage,Slovenia,Paraguay,1.0,3.0,27.0,13.0,-1,45659924092.578705,2009210.0,31664873670.91009,5683440.0
557,2002,Group Stage,Brazil,Turkey,2.0,1.0,3.0,23.0,1,1861742324605.168,181720820.0,796073298038.8536,67728130.0
558,2002,Group Stage,China,Costa Rica,0.0,2.0,55.0,30.0,-1,6814493702583.538,1275379100.0,38566388989.13309,4020870.0
559,2002,Group Stage,Brazil,China,4.0,0.0,3.0,55.0,1,1861742324605.168,181720820.0,6814493702583.538,1275379100.0
560,2002,Group Stage,Costa Rica,Turkey,1.0,1.0,30.0,23.0,0,38566388989.13309,4020870.0,796073298038.8536,67728130.0
545,2002,Group Stage,France,Senegal,0.0,1.0,1.0,68.0,-1,2107316688787.8132,61702650.0,21289208377.912388,10863980.0
562,2002,Group Stage,Turkey,China,3.0,0.0,23.0,55.0,1,796073298038.8536,67728130.0,6814493702583.538,1275379100.0
561,2002,Group Stage,Costa Rica,Brazil,2.0,5.0,30.0,3.0,-1,38566388989.13309,4020870.0,1861742324605.168,181720820.0
574,2002,Group Stage,Saudi Arabia,Republic of Ireland,0.0,3.0,32.0,18.0,-1,518347021615.0168,21549330.0,169226176804.2285,3934320.0
573,2002,Group Stage,Cameroon,Germany,0.0,2.0,37.0,12.0,-1,35058274114.63484,16815160.0,2822441757886.928,81594850.0
572,2002,Group Stage,Cameroon,Saudi Arabia,1.0,0.0,37.0,32.0,1,35058274114.63484,16815160.0,518347021615.0168,21549330.0
571,2002,Group Stage,Germany,Republic of Ireland,1.0,1.0,12.0,18.0,0,2822441757886.928,81594850.0,169226176804.2285,3934320.0
570,2002,Group Stage,Germany,Saudi Arabia,8.0,0.0,12.0,32.0,1,2822441757886.928,81594850.0,518347021615.0168,21549330.0
576,2002,Group Stage,England,Sweden,1.0,1.0,10.0,16.0,0,1983994387966.6548,59630800.0,317463789531.6034,8925100.0
568,2002,Group Stage,Poland,United States,3.0,1.0,31.0,24.0,1,514089641969.04407,38320370.0,13307343355773.19,287625000.0
567,2002,Group Stage,Portugal,South Korea,0.0,1.0,4.0,42.0,-1,247190713666.603,10344240.0,1203066619635.484,47645000.0
566,2002,Group Stage,Portugal,Poland,4.0,0.0,4.0,31.0,1,247190713666.603,10344240.0,514089641969.04407,38320370.0
565,2002,Group Stage,South Korea,United States,1.0,1.0,42.0,24.0,0,1203066619635.484,47645000.0,13307343355773.19,287625000.0
569,2002,Group Stage,Republic of Ireland,Cameroon,1.0,1.0,18.0,37.0,0,169226176804.2285,3934320.0,35058274114.63484,16815160.0
564,2002,Group Stage,United States,Portugal,3.0,2.0,24.0,4.0,1,13307343355773.19,287625000.0,247190713666.603,10344240.0
563,2002,Group Stage,South Korea,Poland,2.0,0.0,42.0,31.0,1,1203066619635.484,47645000.0,514089641969.04407,38320370.0
654,2006,Group Stage,Spain,Tunisia,3.0,1.0,5.0,28.0,1,1415738443538.4585,44370190.0,95016288115.403,10086630.0
653,2006,Group Stage,Saudi Arabia,Ukraine,0.0,4.0,33.0,40.0,-1,833723440544.4121,24177780.0,436786728856.8704,46685260.0
652,2006,Group Stage,Tunisia,Saudi Arabia,2.0,2.0,28.0,33.0,0,95016288115.403,10086630.0,833723440544.4121,24177780.0
651,2006,Group Stage,Spain,Ukraine,4.0,0.0,5.0,40.0,1,1415738443538.4585,44370190.0,436786728856.8704,46685260.0
650,2006,Group Stage,Switzerland,South Korea,2.0,0.0,36.0,29.0,1,393075114922.4324,7579110.0,1381281441120.4192,48438000.0
647,2006,Group Stage,France,South Korea,1.0,1.0,5.0,29.0,0,2297018044865.599,63512910.0,1381281441120.4192,48438000.0
648,2006,Group Stage,Togo,Switzerland,0.0,2.0,56.0,36.0,-1,6714729680.118457,5865000.0,393075114922.4324,7579110.0
655,2006,Group Stage,Saudi Arabia,Spain,0.0,1.0,33.0,5.0,-1,833723440544.4121,24177780.0,1415738443538.4585,44370190.0
646,2006,Group Stage,France,Switzerland,0.0,0.0,5.0,36.0,0,2297018044865.599,63512910.0,393075114922.4324,7579110.0
645,2006,Group Stage,South Korea,Togo,2.0,1.0,29.0,56.0,1,1381281441120.4192,48438000.0,6714729680.118457,5865000.0
644,2006,Group Stage,Croatia,Australia,2.0,2.0,20.0,48.0,0,78256427472.46355,4183160.0,866678696861.3472,20320250.0
643,2006,Group Stage,Japan,Brazil,1.0,4.0,15.0,1.0,-1,4514224954934.309,127761880.0,2240805450219.474,190437710.0
642,2006,Group Stage,Brazil,Australia,2.0,0.0,1.0,48.0,1,2240805450219.474,190437710.0,866678696861.3472,20320250.0
